,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year
399,881378,Forex Trading -  Learn to Trade From Scratch!,True,20,1423,103,37,Beginner Level,1.5,Business Finance,2016
400,474150,Technical Analysis tools for Stocks and Options trading,True,40,3555,89,11,All Levels,1.5,Business Finance,2015
401,1046724,Quantitative Trading Analysis with R,True,50,567,40,53,All Levels,7.5,Business Finance,2016
402,1095116,Penny Stocks King: How 2 really Trade Penny Stocks (6 Hours),True,200,1085,17,48,All Levels,6.0,Business Finance,2017
403,233900,Get Started With Penny Stocks -Step by Step Guide to Trading,True,200,7159,61,18,All Levels,2.0,Business Finance,2014
404,116128,CPA 101: How To Master Affiliate Marketing In No Time,True,100,11517,92,21,All Levels,1.5,Business Finance,2013
405,1249164,Corporate Internal Controls and Fraud Controls,True,50,1,0,12,Intermediate Level,2.0,Business Finance,2017
406,877106,"Forex trading tactics, that work!",True,20,10,1,5,Beginner Level,0.6,Business Finance,2016
407,65105,Professional Risk Manager (PRM) Certification: Level 2,True,50,41,1,55,All Levels,7.5,Business Finance,2013
408,889066,Trading Options Basics,True,200,8,0,8,Beginner Level,1.5,Business Finance,2016
409,28172,Practical Trading on Financial Futures & Options Markets,True,50,43,0,25,Beginner Level,4.0,Business Finance,2012
410,257996,Bookkeeping made simple,True,30,23,1,19,Beginner Level,1.0,Business Finance,2015
411,811534,The Visual Learning Basic Accounting Course,True,20,9,0,6,Beginner Level,1.0,Business Finance,2016
412,95176,ChalkTalk: Financial Accounting,True,20,25,1,108,All Levels,3.5,Business Finance,2014
413,880564,The 7 fundamentals to Successful Cashflow Management,True,25,7,0,12,All Levels,1.0,Business Finance,2016
414,613944,How to trade options,True,45,12,1,9,Intermediate Level,0.7166666666666667,Business Finance,2015
415,1208148,Coaching Course:Investment Analysis for your clients,True,200,1,0,6,Intermediate Level,0.5666666666666667,Business Finance,2017
416,24815,Harnessing the Power of Growth Stocks,True,50,29,2,7,Intermediate Level,2.0,Business Finance,2012
417,736836,The Investment Banking Recruitment Series,True,40,17,6,26,All Levels,3.5,Business Finance,2016
418,462474,Business Banking 101,True,25,132,3,14,All Levels,1.5,Business Finance,2015
419,73938,CFA Level I Workshop 2: Financial Reporting & Analysis I ,True,20,126,2,5,All Levels,1.0,Business Finance,2013
420,158444,Breakout Patterns Workshop by Pattern Trader,True,60,32,6,15,All Levels,1.5,Business Finance,2016
421,577198,Asset Protection Using Offshore Companies,True,20,480,3,21,All Levels,1.0,Business Finance,2015
422,993160,Get Credit for Your EIN That's Not Linked to Your SSN,True,20,27,4,15,Beginner Level,1.5,Business Finance,2016
423,233294,Financial Translation,True,20,167,6,29,Beginner Level,1.5,Business Finance,2014
424,281844,How to Pick Stocks,True,20,131,3,28,All Levels,1.5,Business Finance,2014
425,1072156,Binary Beginners Mastery Strategy.,False,0,927,8,14,Beginner Level,1.0,Business Finance,2017
426,607362,Accounting 101-Master Class for Understanding Business,True,20,37,2,43,All Levels,2.5,Business Finance,2015
427,1069866,High-Frequency Trading & Dark Pools,True,40,19,11,22,Beginner Level,2.0,Business Finance,2017
428,25794,How To Crowdfund,True,30,43,6,17,All Levels,1.5,Business Finance,2012
429,387348,Financial Statement Fundamentals for Small Biz & Investors,True,30,751,1,61,Beginner Level,3.0,Business Finance,2015
430,475912,Master The Stock Market with practice,True,35,49,10,42,All Levels,2.0,Business Finance,2015
431,332690,Introduction to Trade Theory (Technical Analysis) For Stocks,True,20,45,4,6,Beginner Level,1.0,Business Finance,2014
432,830870,Forex Trading For Beginners: Technical Trading,False,0,1685,29,16,Beginner Level,2.0,Business Finance,2016
433,199822,IAS 12 - Accounting for Income Taxes (Basics),False,0,4269,60,17,All Levels,4.5,Business Finance,2014
434,56058,Surpassing Your Kickstarter Goals,True,30,124,7,12,All Levels,1.0,Business Finance,2013
435,587232,Simple Linear Regression Analysis ( A Complete Course ),True,200,811,5,29,All Levels,1.5,Business Finance,2015
436,398798,Forex: Learn to Trade Forex and FX Consistently,True,50,956,4,21,All Levels,5.5,Business Finance,2015
437,130366,Trading: High-ROI Trading,True,190,126,20,47,Intermediate Level,12.5,Business Finance,2014
438,530430,Fundraising 101,True,95,26,4,5,Beginner Level,1.0,Business Finance,2015
439,615204,Professional Bookkeeping & Accounting 2 - Bank Daybook,True,35,91,6,36,All Levels,2.0,Business Finance,2015
440,441016,Filing with Companies House UK,True,30,30,5,9,All Levels,1.0,Business Finance,2015
441,598722,"Build, Grow, and Protect Your Assets: A Step-by-Step Guide",True,195,226,26,26,All Levels,3.5,Business Finance,2015
442,1225674,The Advantages of ETF Options and Index Options Trading,True,60,52,3,9,Intermediate Level,1.0,Business Finance,2017
443,1167536,Learn to Trade Forex - from Beginner to Professional,True,195,89,7,64,All Levels,12.5,Business Finance,2017
444,979616,"Investing In Stocks For Big Gains, Fundamental Investing",True,200,267,11,21,All Levels,2.0,Business Finance,2016
445,528488,Introduction to Equity Markets,False,0,4770,64,31,Beginner Level,6.5,Business Finance,2015
446,832832,Beginners Guide To Ichimoku Trading,True,20,265,16,17,All Levels,1.0,Business Finance,2016
447,256094,Financial Management - Ratio Analysis,True,20,2046,9,72,Beginner Level,5.5,Business Finance,2014
448,975074,ALGOTECH Hedge Fund Method for Stock Market Trading,True,20,605,19,4,All Levels,0.3166666666666666,Business Finance,2016
449,436488,Futures/Commodity Trading,True,50,472,34,23,All Levels,5.5,Business Finance,2015
450,72644,Complete Claritas Investment Certificate,True,50,388,56,35,All Levels,11.5,Business Finance,2013
451,980408,Introduction to the economics of public services regulation,True,80,98,35,69,Intermediate Level,8.0,Business Finance,2017
452,343886,Accounting Standard 3 - An Analysis,True,25,1888,6,11,Intermediate Level,1.0,Business Finance,2014
453,837322,Essentials of money value: Get a financial Life !,True,20,0,0,20,All Levels,0.6166666666666667,Business Finance,2016
454,1157298,Introduction to Forex Trading Business For Beginners,True,20,0,0,27,Beginner Level,1.5,Business Finance,2017
455,1282064,Cryptocurrency (BTC & ETH) Investment & Trading Course 2017,True,20,0,0,7,Beginner Level,2.5,Business Finance,2017
456,1247992,Introduction to Project Management for Finance and Acct'g,True,50,0,0,9,Beginner Level,2.0,Business Finance,2017
457,1251582,Best Practices in Corporate Budgeting,True,50,0,0,9,Intermediate Level,2.0,Business Finance,2017
458,1258666,Financial Statement Auditing Cycles,True,50,0,0,9,Intermediate Level,2.0,Business Finance,2017
459,1168172,Case studies on credit appraisal for bankers,True,20,0,0,15,Beginner Level,3.5,Business Finance,2017
460,1233314,Building a Balanced Scorecard,True,50,0,0,11,Intermediate Level,2.0,Business Finance,2017
461,1276182,Options Trading Foundation: Your journey to competency...,True,95,0,0,5,Intermediate Level,1.0,Business Finance,2017
462,1187084,Forex how traders beat the markest with little experience,True,100,0,0,16,All Levels,1.0,Business Finance,2017
463,1084454,CFA Level 2- Quantitative Methods,True,40,0,0,35,All Levels,5.5,Business Finance,2017
464,885413,Foundations of Investing,True,40,0,0,18,Beginner Level,2.0,Business Finance,2016
465,178602,Capital Market Road Map,True,50,495,47,21,All Levels,4.0,Business Finance,2014
466,601912,TRADING: 5K CHALLENGE,True,55,375,10,19,Intermediate Level,1.0,Business Finance,2015
467,831170,CurrencyFair - Avoid Bank Charges when converting currencies,False,0,1730,34,11,All Levels,0.6666666666666666,Business Finance,2016
468,327788,Bitcoin - A Comprehensive Guide,True,20,283,13,35,All Levels,2.5,Business Finance,2015
469,324656,Forex Trading,True,95,136,14,25,All Levels,4.5,Business Finance,2014
470,1220862,"The True ' Secret Sauce  For Stock Market Success""",True,200,23,2,30,All Levels,3.0,Business Finance,2017
471,403628,Bookkeeping to Command Senior Bookkeeping Wages,True,55,683,16,58,All Levels,4.5,Business Finance,2015
472,280842,Take Your Career to the Next Level with MBA Finance,True,50,618,10,19,All Levels,2.0,Business Finance,2015
473,306360,How to Read Financial Statements:  Build Financial Literacy.,True,25,188,10,20,Beginner Level,1.5,Business Finance,2014
474,521234,Accounting Books of Accounts (College Level),True,20,911,2,18,All Levels,1.5,Business Finance,2015
475,327962,Forex Trading Profitably,True,20,512,13,15,All Levels,0.6666666666666666,Business Finance,2014
476,790034,Learn How to Trade Pump and Dumps. 5 Setups Well Explained.,True,50,769,10,18,All Levels,2.0,Business Finance,2016
477,400976,Bitcoin Trading 101,True,95,302,6,19,All Levels,2.0,Business Finance,2015
478,892446,Visualizing Data,True,40,149,2,63,Intermediate Level,6.5,Business Finance,2016
479,322118,IFRS Financial Reporting,True,55,72,9,15,All Levels,3.5,Business Finance,2014
480,1029062,Forex Trading System: Correlation EUR/GBP vs GBP/USD,True,50,33,4,26,Intermediate Level,1.0,Business Finance,2016
481,1048496,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",True,50,13,1,9,All Levels,2.0,Business Finance,2016
482,501502,Learn Financial Accounting Different,True,20,79,1,58,All Levels,6.0,Business Finance,2015
483,74004,CFA Level I Workshop 4: Fixed Income and Equity,True,20,139,3,6,All Levels,1.5,Business Finance,2013
484,226084,"IAS37 - Provisions, Contingents Liabilities & Assets",False,0,2247,53,29,All Levels,4.0,Business Finance,2014
485,968056,What You Should Know to Become a Trader,True,125,17,2,14,All Levels,1.5,Business Finance,2016
486,1107904,Financial Reporting A Comprehensive Study,True,50,45,1,72,All Levels,8.0,Business Finance,2017
487,691180,An Abundance Mindset: How to Craft Yours,True,50,33,4,40,Beginner Level,4.5,Business Finance,2016
488,843536,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,True,120,54,11,12,All Levels,0.6,Business Finance,2016
489,532836,How to Build a Massive Retirement Plan from Scratch!,True,200,1498,30,23,Beginner Level,2.0,Business Finance,2015
490,493014,Financial modeling: Build a forward looking financial model,True,20,2317,44,22,All Levels,2.0,Business Finance,2015
491,955748,Trading for Beginners - Entry Level,False,0,5077,256,16,Beginner Level,1.5,Business Finance,2016
492,49798,Bitcoin or How I Learned to Stop Worrying and Love Crypto,False,0,65576,936,24,All Levels,8.0,Business Finance,2013
493,429662,Trend Following Stocks: A Complete Trading System,True,95,1202,76,64,Expert Level,3.5,Business Finance,2015
494,97338,Forex Basics,False,0,22344,712,26,Beginner Level,3.5,Business Finance,2013
495,510178,Accounting Bank Reconciliation Statement (College Level),True,20,2189,4,16,All Levels,1.5,Business Finance,2015
496,1002282,Bitcoin - Ethereum: Trading -Watch me manage my own account!,True,165,431,58,22,All Levels,2.5,Business Finance,2016
497,706670,FOREX : Learn Technical Analysis,True,200,1199,37,79,All Levels,18.0,Business Finance,2016
498,275294,FastTrack to Stock Trading Strategies,True,25,5685,5,12,All Levels,3.5,Business Finance,2014
499,594936,Algorithmic futures trading - Investing with no experience,True,195,1512,23,19,All Levels,1.5,Business Finance,2015
500,521342,Succeed in Forex Even if You Don't Know Where to Start!,True,200,1806,38,211,Beginner Level,19.5,Business Finance,2015
501,828740,Hedge Fund Accounting and Valuation,True,20,668,10,11,All Levels,0.5666666666666667,Business Finance,2016
502,501960,"Binary, Forex, Stock and Bitcoin Trading Strategy",False,0,3757,70,14,All Levels,0.6166666666666667,Business Finance,2015
503,486240,2 Easy Steps To Investment And Avoiding Traps,True,20,828,1,20,All Levels,1.0,Business Finance,2015
504,869652,Ethereum Course for Investors,True,40,111,20,11,All Levels,1.0,Business Finance,2016
505,1095700,Using Xero for your bookkeeping needs  do beautiful business,True,95,39,6,28,Beginner Level,1.0,Business Finance,2017
506,169662,Capital Market Immersion,True,195,613,33,142,All Levels,24.5,Business Finance,2014
507,1041522,Forex Trading :RSI Indicator-A Secret Weapon,True,95,57,13,14,All Levels,1.5,Business Finance,2016
508,657130,"Trading Mindset, and Three Steps To Profitable Trading",True,20,246,8,24,Beginner Level,1.5,Business Finance,2015
509,774570,Professional Bookkeeping & Accounting 4:Trial Balance & More,True,35,83,8,21,All Levels,1.0,Business Finance,2016
510,1078520,"Internal Controls - Design, Implementation and Monitoring",True,195,62,6,27,Beginner Level,6.5,Business Finance,2017
511,999262,Forex online live trading system (Special Offer),True,200,31,8,34,All Levels,5.5,Business Finance,2016
512,100526,Winning Options Trading System,True,105,367,11,24,All Levels,7.5,Business Finance,2013
513,513046,Learn The ABC's Of Investing And Understanding True Financial Value,True,20,3,0,8,All Levels,1.5,Business Finance,2015
514,309854,How to invest in Russian equity market,True,30,3,0,12,Intermediate Level,1.5,Business Finance,2015
515,580068,Handle difficult questions the bank manager will ask you,True,20,2,0,12,All Levels,1.0,Business Finance,2015
516,304410,Credit Control Procedures,True,20,3,0,6,All Levels,0.5666666666666667,Business Finance,2014
517,782256,FMT: Forex Market Trader Certificate,True,20,1,0,27,All Levels,2.0,Business Finance,2016
518,826912,Six Stage Negotiation,True,30,1,0,21,All Levels,2.5,Business Finance,2016
519,313512,Financial Reporting - Fundamentals/Basics,True,20,2,0,28,Beginner Level,2.5,Business Finance,2014
520,759262,Decide whether to Invest in a Business ,True,20,1,0,43,Beginner Level,1.0,Business Finance,2016
521,359926,UK Tax Returns with HMRC,True,40,2,0,11,Beginner Level,1.0,Business Finance,2016
522,591724,Financial Market Environment & Investment Strategies,True,105,1,0,25,All Levels,1.5,Business Finance,2017
523,533458,How to Obtain a Business Loan,True,20,1,1,12,All Levels,0.5666666666666667,Business Finance,2015
524,1064904,Evolution and Features of ETFs,True,100,0,0,10,All Levels,0.7166666666666667,Business Finance,2017
525,484134,Cost Accounting Operating Costing(Professional Course Level),True,20,731,2,8,All Levels,1.0,Business Finance,2015
526,1046940,Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex),True,200,66,12,19,All Levels,2.0,Business Finance,2017
527,1107954,"Day trading strategy for all level, with 72% success rate",True,95,51,9,15,All Levels,0.5333333333333333,Business Finance,2017
528,455452,"Accounting, Finance and Banking - A Comprehensive Study",True,180,507,36,395,All Levels,33.0,Business Finance,2015
529,1263966,Advanced Technical Analysis PART1!,True,100,9,1,19,Intermediate Level,3.0,Business Finance,2017
530,658766,Advanced Financial Management for CA / CS / CFA /CPA Exams,True,150,375,15,194,All Levels,24.5,Business Finance,2015
531,927442,Learn the Foundations of Stocks and Options,True,50,80,18,63,Beginner Level,7.5,Business Finance,2016
532,972126,Forex Trading Masterclass - Learn To Trade Better,True,200,152,7,30,All Levels,3.0,Business Finance,2016
533,1031696,Introduction to Accounting - Analyzing Financial Statements,True,60,37,15,12,Intermediate Level,1.0,Business Finance,2016
534,742106,Credit Risk Analysis,True,20,194,24,19,Intermediate Level,3.5,Business Finance,2016
535,355374,Fund Flow Analysis for CA / CFA / CPA Exams,True,25,1184,2,7,Intermediate Level,1.5,Business Finance,2014
536,529828,Python for Trading & Investing,True,95,638,25,36,All Levels,5.0,Business Finance,2015
537,538560,Stocks For Beginners - A Guide To Investing,True,20,64,15,14,Beginner Level,1.0,Business Finance,2015
538,994666,Intro to Impact Investing,True,200,44,4,12,Beginner Level,0.5333333333333333,Business Finance,2016
539,389108,Stock Market - Swing Trading Strategies for Wall Street,True,50,814,9,5,All Levels,1.0,Business Finance,2015
540,38456,Essential Options: Strategies for Mastering the Stock Market,True,50,211,9,27,Intermediate Level,5.0,Business Finance,2013
541,282050,The Day Trader: Learn to Trade The Stock Market and Forex,True,20,768,23,54,All Levels,10.5,Business Finance,2014
